date,time,temperature_C,pressure_mb,humidity,wind_kph,description
2018-06-20,24,31,1009,82,11,Moderate or heavy rain shower
2018-06-21,24,32,1009,78,10,Moderate or heavy rain shower
2018-06-22,24,33,1009,77,10,Moderate or heavy rain shower
2018-06-23,24,33,1008,76,10,Moderate or heavy rain shower
2018-06-24,24,32,1008,77,11,Moderate or heavy rain shower
2018-06-25,24,32,1008,76,9,Moderate or heavy rain shower
2018-06-26,24,32,1009,78,8,Moderate or heavy rain shower
2018-06-27,24,31,1009,75,5,Moderate or heavy rain shower
2018-06-28,24,32,1009,74,5,Moderate or heavy rain shower
2018-06-29,24,33,1007,75,8,Moderate or heavy rain shower
2018-06-30,24,33,1007,75,11,Moderate or heavy rain shower
2018-07-01,24,32,1008,77,12,Heavy rain at times
2018-07-02,24,31,1008,78,13,Moderate or heavy rain shower
2018-07-03,24,31,1008,80,14,Moderate or heavy rain shower
2018-07-04,24,31,1008,80,17,Moderate or heavy rain shower
2018-07-05,24,31,1007,80,15,Moderate or heavy rain shower
2018-07-06,24,29,1007,82,16,Moderate or heavy rain shower
2018-07-07,24,29,1006,84,14,Moderate or heavy rain shower
2018-07-08,24,31,1005,82,12,Moderate or heavy rain shower
2018-07-09,24,31,1006,81,12,Moderate or heavy rain shower
2018-07-10,24,30,1006,85,13,Moderate or heavy rain shower
2018-07-11,24,29,1007,89,17,Moderate or heavy rain shower
2018-07-12,24,29,1006,86,20,Heavy rain at times
2018-07-13,24,30,1006,85,17,Moderate or heavy rain shower
2018-07-14,24,28,1006,88,17,Moderate or heavy rain shower
2018-07-15,24,29,1007,86,15,Moderate or heavy rain shower
2018-07-16,24,29,1006,86,16,Heavy rain at times
2018-07-17,24,29,1004,87,18,Moderate or heavy rain shower
2018-07-18,24,28,1004,90,16,Moderate or heavy rain shower
2018-07-19,24,30,1007,84,14,Moderate or heavy rain shower
2018-07-20,24,31,1008,85,13,Moderate or heavy rain shower
2018-07-21,24,29,1008,86,15,Moderate or heavy rain shower
2018-07-22,24,30,1008,83,18,Moderate or heavy rain shower
2018-07-23,24,30,1007,82,17,Moderate or heavy rain shower
2018-07-24,24,31,1007,85,15,Moderate or heavy rain shower
2018-07-25,24,30,1008,84,14,Moderate or heavy rain shower
2018-07-26,24,31,1008,83,13,Moderate or heavy rain shower
2018-07-27,24,31,1008,84,13,Moderate or heavy rain shower
2018-07-28,24,31,1007,83,13,Moderate or heavy rain shower
2018-07-29,24,31,1007,81,12,Moderate or heavy rain shower
2018-07-30,24,32,1008,82,11,Moderate or heavy rain shower
2018-07-31,24,33,1008,77,11,Moderate rain at times
2018-08-01,24,33,1008,73,12,Patchy rain possible
2018-08-02,24,32,1008,77,16,Moderate or heavy rain shower
2018-08-03,24,31,1008,79,15,Heavy rain at times
2018-08-04,24,31,1007,80,14,Moderate or heavy rain shower
2018-08-05,24,30,1007,85,14,Moderate or heavy rain shower
2018-08-06,24,29,1007,87,13,Moderate or heavy rain shower
2018-08-07,24,29,1006,86,14,Moderate or heavy rain shower
2018-08-08,24,28,1006,87,14,Moderate or heavy rain shower
2018-08-09,24,28,1007,89,17,Moderate or heavy rain shower
2018-08-10,24,29,1008,85,18,Moderate or heavy rain shower
2018-08-11,24,30,1008,83,18,Moderate or heavy rain shower
2018-08-12,24,29,1007,81,17,Moderate rain at times
2018-08-13,24,30,1008,80,14,Moderate or heavy rain shower
2018-08-14,24,30,1008,82,13,Moderate or heavy rain shower
2018-08-15,24,30,1008,82,15,Heavy rain at times
2018-08-16,24,31,1006,79,17,Moderate or heavy rain shower
2018-08-17,24,30,1004,83,17,Moderate or heavy rain shower
2018-08-18,24,30,1006,85,15,Moderate or heavy rain shower
2018-08-19,24,29,1008,88,12,Moderate or heavy rain shower
2018-08-20,24,30,1008,83,11,Heavy rain at times
2018-08-21,24,31,1007,83,13,Moderate or heavy rain shower
2018-08-22,24,31,1006,83,14,Moderate or heavy rain shower
2018-08-23,24,31,1008,83,14,Moderate or heavy rain shower
2018-08-24,24,31,1008,82,11,Moderate or heavy rain shower
2018-08-25,24,32,1008,80,13,Moderate or heavy rain shower
2018-08-26,24,32,1007,80,12,Moderate or heavy rain shower
2018-08-27,24,29,1008,83,12,Moderate or heavy rain shower
2018-08-28,24,31,1009,79,12,Moderate or heavy rain shower
2018-08-29,24,32,1009,76,14,Moderate or heavy rain shower
2018-08-30,24,32,1008,74,13,Heavy rain at times
2018-08-31,24,32,1009,77,10,Heavy rain at times
2018-09-01,24,32,1010,77,11,Moderate or heavy rain shower
2018-09-02,24,32,1008,76,9,Moderate or heavy rain shower
2018-09-03,24,29,1009,85,13,Moderate or heavy rain shower
2018-09-04,24,30,1010,85,10,Heavy rain at times
2018-09-05,24,32,1009,75,12,Moderate or heavy rain shower
2018-09-06,24,32,1007,79,10,Moderate or heavy rain shower
2018-09-07,24,32,1006,79,8,Moderate or heavy rain shower
2018-09-08,24,29,1008,83,8,Moderate or heavy rain shower
2018-09-09,24,31,1009,81,8,Moderate or heavy rain shower
2018-09-10,24,32,1011,79,7,Moderate or heavy rain shower
2018-09-11,24,32,1010,75,7,Moderate or heavy rain shower
2018-09-12,24,31,1008,82,10,Moderate or heavy rain shower
2018-09-13,24,31,1007,83,9,Moderate or heavy rain shower
2018-09-14,24,29,1007,85,11,Moderate or heavy rain shower
2018-09-15,24,30,1006,85,11,Moderate or heavy rain shower
2018-09-16,24,29,1005,87,16,Moderate or heavy rain shower
2018-09-17,24,28,1007,89,16,Moderate or heavy rain shower
2018-09-18,24,28,1010,89,11,Moderate or heavy rain shower
2018-09-19,24,31,1009,83,7,Moderate or heavy rain shower
2018-09-20,24,31,1009,79,6,Moderate or heavy rain shower
2018-09-21,24,31,1010,79,9,Moderate or heavy rain shower
2018-09-22,24,30,1011,82,10,Moderate or heavy rain shower
2018-09-23,24,32,1012,78,7,Moderate or heavy rain shower
2018-09-24,24,30,1011,80,4,Moderate or heavy rain shower
2018-09-25,24,33,1009,77,7,Moderate or heavy rain shower
2018-09-26,24,33,1009,75,8,Moderate or heavy rain shower
2018-09-27,24,32,1008,76,7,Moderate rain at times
2018-09-28,24,32,1008,79,7,Moderate or heavy rain shower
2018-09-29,24,33,1008,79,8,Moderate or heavy rain shower
2018-09-30,24,31,1009,78,7,Moderate rain at times
2018-10-01,24,30,1009,76,4,Moderate or heavy rain shower
2018-10-02,24,31,1010,80,4,Moderate or heavy rain shower
2018-10-03,24,30,1009,81,4,Moderate or heavy rain shower
2018-10-04,24,29,1010,82,8,Moderate or heavy rain shower
2018-10-05,24,29,1011,87,8,Moderate or heavy rain shower
2018-10-06,24,31,1010,78,9,Moderate or heavy rain shower
2018-10-07,24,30,1010,77,7,Moderate or heavy rain shower
2018-10-08,24,32,1010,76,8,Moderate or heavy rain shower
2018-10-09,24,33,1010,73,8,Patchy rain possible
2018-10-10,24,33,1010,76,8,Patchy rain possible
2018-10-11,24,33,1010,74,7,Patchy rain possible
2018-10-12,24,33,1011,75,6,Heavy rain at times
2018-10-13,24,33,1011,74,6,Patchy rain possible
2018-10-14,24,32,1012,78,6,Heavy rain at times
2018-10-15,24,31,1012,78,9,Patchy rain possible
2018-10-16,24,31,1011,76,8,Moderate rain at times
2018-10-17,24,32,1010,76,3,Moderate or heavy rain shower
2018-10-18,24,32,1010,78,4,Moderate or heavy rain shower
2018-10-19,24,29,1010,86,6,Moderate or heavy rain shower
2018-10-20,24,31,1012,83,14,Heavy rain at times
2018-10-21,24,33,1012,80,9,Moderate or heavy rain shower
2018-10-22,24,33,1012,78,4,Moderate rain at times
2018-10-23,24,32,1011,77,6,Heavy rain at times
2018-10-24,24,30,1012,81,9,Moderate or heavy rain shower
2018-10-25,24,32,1012,78,11,Moderate rain at times
2018-10-26,24,34,1012,76,8,Heavy rain at times
2018-10-27,24,33,1012,75,7,Patchy rain possible
2018-10-28,24,33,1011,73,7,Patchy rain possible
2018-10-29,24,32,1010,73,6,Patchy rain possible
2018-10-30,24,32,1010,69,5,Patchy rain possible
2018-10-31,24,31,1010,64,6,Partly cloudy
2018-11-01,24,32,1010,69,6,Patchy rain possible
2018-11-02,24,32,1011,70,4,Patchy rain possible
2018-11-03,24,33,1011,70,5,Moderate or heavy rain shower
2018-11-04,24,33,1011,76,7,Moderate or heavy rain shower
2018-11-05,24,33,1010,75,6,Patchy rain possible
2018-11-06,24,34,1009,72,6,Cloudy
2018-11-07,24,28,1010,84,10,Patchy rain possible
2018-11-08,24,32,1009,76,11,Moderate or heavy rain shower
2018-11-09,24,33,1009,71,12,Patchy rain possible
2018-11-10,24,33,1010,68,9,Sunny
2018-11-11,24,33,1010,68,8,Patchy rain possible
2018-11-12,24,33,1009,75,8,Moderate rain at times
2018-11-13,24,33,1008,74,8,Heavy rain at times
2018-11-14,24,32,1009,75,8,Heavy rain at times
2018-11-15,24,33,1010,72,9,Patchy rain possible
2018-11-16,24,33,1011,72,9,Patchy rain possible
2018-11-17,24,33,1011,73,6,Patchy rain possible
2018-11-18,24,28,1010,77,7,Moderate or heavy rain shower
2018-11-19,24,29,1012,81,13,Moderate or heavy rain shower
2018-11-20,24,32,1012,75,12,Patchy rain possible
2018-11-21,24,33,1011,74,7,Patchy rain possible
2018-11-22,24,34,1011,70,5,Partly cloudy
2018-11-23,24,32,1011,67,9,Partly cloudy
2018-11-24,24,29,1010,73,16,Moderate or heavy rain shower
2018-11-25,24,26,1007,86,25,Moderate or heavy rain shower
2018-11-26,24,26,1009,91,16,Moderate or heavy rain shower
2018-11-27,24,31,1013,81,11,Patchy rain possible
2018-11-28,24,32,1013,79,7,Patchy rain possible
2018-11-29,24,33,1013,74,7,Patchy rain possible
2018-11-30,24,32,1012,74,5,Cloudy
2018-12-01,24,32,1011,76,7,Patchy rain possible
2018-12-02,24,33,1010,73,8,Patchy rain possible
2018-12-03,24,33,1010,71,8,Cloudy
2018-12-04,24,32,1010,69,10,Patchy rain possible
2018-12-05,24,33,1009,66,7,Sunny
2018-12-06,24,33,1009,69,6,Patchy rain possible
2018-12-07,24,33,1010,72,9,Moderate or heavy rain shower
2018-12-08,24,33,1010,66,12,Partly cloudy
2018-12-09,24,32,1011,68,9,Moderate rain at times
2018-12-10,24,34,1010,68,11,Sunny
2018-12-11,24,33,1011,68,8,Moderate rain at times
2018-12-12,24,33,1012,65,7,Partly cloudy
2018-12-13,24,33,1013,67,9,Moderate or heavy rain shower
2018-12-14,24,32,1012,64,9,Cloudy
2018-12-15,24,32,1012,72,8,Moderate or heavy rain shower
2018-12-16,24,32,1013,69,8,Heavy rain at times
2018-12-17,24,32,1013,72,7,Overcast
2018-12-18,24,32,1012,68,7,Patchy rain possible
2018-12-19,24,32,1013,68,5,Heavy rain at times
2018-12-20,24,32,1012,72,7,Heavy rain at times
2018-12-21,24,32,1011,73,5,Patchy rain possible
2018-12-22,24,31,1011,72,5,Patchy rain possible
2018-12-23,24,31,1010,71,5,Patchy rain possible
2018-12-24,24,31,1009,72,5,Patchy rain possible
2018-12-25,24,31,1009,73,5,Moderate or heavy rain shower
2018-12-26,24,31,1009,73,4,Moderate or heavy rain shower
2018-12-27,24,30,1009,82,5,Patchy rain possible
2018-12-28,24,28,1010,82,5,Moderate or heavy rain shower
2018-12-29,24,31,1011,80,6,Moderate or heavy rain shower
2018-12-30,24,29,1012,73,6,Moderate rain at times
2018-12-31,24,31,1012,63,13,Partly cloudy
2019-01-01,24,28,1013,66,17,Partly cloudy
2019-01-02,24,26,1012,81,15,Moderate or heavy rain shower
2019-01-03,24,31,1013,73,14,Moderate rain at times
2019-01-04,24,32,1013,71,17,Sunny
2019-01-05,24,32,1013,68,15,Sunny
2019-01-06,24,32,1013,63,13,Partly cloudy
2019-01-07,24,33,1012,59,10,Sunny
2019-01-08,24,31,1013,64,9,Patchy rain possible
2019-01-09,24,33,1013,64,10,Partly cloudy
2019-01-10,24,33,1012,61,11,Partly cloudy
2019-01-11,24,32,1012,61,8,Patchy rain possible
2019-01-12,24,30,1012,62,7,Partly cloudy
2019-01-13,24,33,1011,64,7,Patchy rain possible
2019-01-14,24,33,1010,59,6,Sunny
2019-01-15,24,32,1011,62,8,Patchy rain possible
2019-01-16,24,32,1011,59,8,Cloudy
2019-01-17,24,32,1011,59,10,Patchy rain possible
2019-01-18,24,33,1011,55,8,Partly cloudy
2019-01-19,24,33,1011,56,7,Partly cloudy
2019-01-20,24,33,1011,58,8,Patchy rain possible
2019-01-21,24,34,1012,59,10,Partly cloudy
2019-01-22,24,33,1013,61,7,Patchy rain possible
2019-01-23,24,33,1013,57,7,Sunny
2019-01-24,24,33,1013,56,7,Sunny
2019-01-25,24,33,1014,55,8,Sunny
2019-01-26,24,32,1014,58,8,Partly cloudy
2019-01-27,24,33,1014,56,7,Sunny
2019-01-28,24,33,1013,55,9,Sunny
2019-01-29,24,33,1013,60,11,Patchy rain possible
2019-01-30,24,34,1013,53,12,Sunny
2019-01-31,24,33,1013,54,9,Partly cloudy
2019-02-01,24,34,1013,54,9,Partly cloudy
2019-02-02,24,35,1012,55,9,Partly cloudy
2019-02-03,24,34,1013,62,11,Cloudy
2019-02-04,24,33,1013,65,12,Partly cloudy
2019-02-05,24,34,1013,65,12,Patchy rain possible
2019-02-06,24,34,1012,65,13,Sunny
2019-02-07,24,35,1013,68,11,Sunny
2019-02-08,24,35,1012,68,13,Partly cloudy
2019-02-09,24,34,1013,66,13,Sunny
2019-02-10,24,35,1015,59,16,Sunny
2019-02-11,24,35,1015,52,14,Sunny
2019-02-12,24,34,1016,52,14,Partly cloudy
2019-02-13,24,35,1015,51,13,Sunny
2019-02-14,24,35,1014,52,15,Sunny
2019-02-15,24,35,1014,49,15,Sunny
2019-02-16,24,35,1014,56,14,Sunny
2019-02-17,24,34,1013,64,13,Patchy rain possible
2019-02-18,24,33,1013,69,13,Patchy rain possible
2019-02-19,24,34,1013,67,15,Patchy rain possible
2019-02-20,24,35,1014,63,14,Sunny
2019-02-21,24,36,1014,62,14,Patchy rain possible
2019-02-22,24,33,1013,67,14,Patchy rain possible
2019-02-23,24,34,1012,62,14,Sunny
2019-02-24,24,35,1012,61,14,Patchy rain possible
2019-02-25,24,35,1012,58,18,Sunny
2019-02-26,24,35,1011,56,17,Sunny
2019-02-27,24,36,1010,54,14,Sunny
2019-02-28,24,35,1010,58,15,Sunny
2019-03-01,24,36,1011,59,15,Sunny
2019-03-02,24,35,1011,59,16,Sunny
2019-03-03,24,34,1010,60,15,Sunny
2019-03-04,24,34,1010,61,15,Sunny
2019-03-05,24,35,1011,63,14,Sunny
2019-03-06,24,35,1012,63,9,Partly cloudy
2019-03-07,24,36,1011,60,12,Sunny
2019-03-08,24,35,1012,63,14,Partly cloudy
2019-03-09,24,35,1011,63,16,Partly cloudy
2019-03-10,24,35,1012,62,11,Partly cloudy
2019-03-11,24,36,1011,58,10,Patchy rain possible
2019-03-12,24,35,1012,62,13,Patchy rain possible
2019-03-13,24,35,1012,62,15,Partly cloudy
2019-03-14,24,33,1014,61,13,Moderate rain at times
2019-03-15,24,37,1013,59,15,Patchy rain possible
2019-03-16,24,35,1013,56,10,Patchy rain possible
2019-03-17,24,36,1012,54,10,Sunny
2019-03-18,24,38,1011,52,15,Sunny
2019-03-19,24,36,1011,55,17,Patchy rain possible
2019-03-20,24,35,1011,58,14,Patchy rain possible
2019-03-21,24,36,1011,63,13,Patchy rain possible
2019-03-22,24,36,1010,62,10,Patchy rain possible
2019-03-23,24,34,1010,63,13,Patchy rain possible
2019-03-24,24,35,1010,62,17,Moderate or heavy rain shower
2019-03-25,24,35,1011,59,14,Patchy rain possible
2019-03-26,24,36,1012,53,17,Partly cloudy
2019-03-27,24,36,1012,54,17,Partly cloudy
2019-03-28,24,37,1011,61,14,Patchy rain possible
2019-03-29,24,35,1010,63,11,Patchy rain possible
2019-03-30,24,37,1010,63,10,Patchy rain possible
2019-03-31,24,34,1011,64,11,Patchy rain possible
2019-04-01,24,34,1012,63,15,Patchy rain possible
2019-04-02,24,36,1012,58,15,Patchy rain possible
2019-04-03,24,35,1012,63,14,Moderate or heavy rain shower
2019-04-04,24,33,1012,70,11,Moderate or heavy rain shower
2019-04-05,24,34,1012,60,11,Moderate rain at times
2019-04-06,24,35,1011,60,12,Patchy rain possible
2019-04-07,24,36,1011,62,16,Patchy rain possible
2019-04-08,24,35,1010,63,13,Patchy rain possible
2019-04-09,24,36,1010,59,14,Partly cloudy
2019-04-10,24,38,1009,60,12,Cloudy
2019-04-11,24,36,1009,61,11,Patchy rain possible
2019-04-12,24,35,1009,62,12,Moderate rain at times
2019-04-13,24,36,1010,60,12,Patchy rain possible
2019-04-14,24,37,1010,59,14,Patchy rain possible
2019-04-15,24,38,1010,57,12,Overcast
2019-04-16,24,35,1010,63,11,Heavy rain at times
2019-04-17,24,35,1010,65,9,Patchy rain possible
2019-04-18,24,34,1009,66,11,Patchy rain possible
2019-04-19,24,35,1008,59,11,Partly cloudy
2019-04-20,24,35,1007,60,12,Heavy rain at times
2019-04-21,24,37,1007,60,13,Sunny
2019-04-22,24,37,1007,58,15,Partly cloudy
2019-04-23,24,38,1008,59,15,Patchy rain possible
2019-04-24,24,38,1008,59,15,Patchy rain possible
2019-04-25,24,37,1008,58,15,Patchy rain possible
2019-04-26,24,37,1008,57,15,Partly cloudy
2019-04-27,24,36,1009,62,13,Patchy rain possible
2019-04-28,24,32,1010,69,12,Moderate or heavy rain shower
2019-04-29,24,36,1009,63,10,Patchy rain possible
2019-04-30,24,35,1009,63,11,Patchy rain possible
2019-05-01,24,37,1009,60,9,Patchy rain possible
2019-05-02,24,34,1009,60,11,Moderate or heavy rain shower
2019-05-03,24,35,1010,66,11,Moderate rain at times
2019-05-04,24,34,1010,69,10,Moderate or heavy rain shower
2019-05-05,24,36,1009,65,10,Heavy rain at times
2019-05-06,24,37,1007,63,12,Moderate or heavy rain shower
2019-05-07,24,36,1006,63,11,Moderate or heavy rain shower
2019-05-08,24,34,1006,64,12,Moderate or heavy rain shower
2019-05-09,24,33,1007,70,11,Moderate or heavy rain shower
2019-05-10,24,32,1009,71,10,Moderate or heavy rain shower
2019-05-11,24,33,1009,71,6,Moderate or heavy rain shower
2019-05-12,24,32,1008,71,10,Moderate or heavy rain shower
2019-05-13,24,33,1008,69,10,Heavy rain at times
2019-05-14,24,34,1009,70,12,Moderate rain at times
2019-05-15,24,33,1009,71,11,Heavy rain at times
2019-05-16,24,33,1010,70,10,Moderate or heavy rain shower
2019-05-17,24,34,1009,66,11,Moderate or heavy rain shower
2019-05-18,24,34,1008,66,12,Patchy rain possible
2019-05-19,24,35,1009,67,12,Moderate or heavy rain shower
2019-05-20,24,34,1009,66,10,Moderate or heavy rain shower
2019-05-21,24,34,1008,65,9,Moderate or heavy rain shower
2019-05-22,24,33,1009,69,8,Moderate or heavy rain shower
2019-05-23,24,33,1009,69,8,Moderate or heavy rain shower
2019-05-24,24,34,1009,65,9,Patchy rain possible
2019-05-25,24,34,1007,65,10,Moderate or heavy rain shower
2019-05-26,24,33,1008,72,13,Heavy rain at times
2019-05-27,24,33,1007,70,10,Moderate or heavy rain shower
2019-05-28,24,33,1008,76,10,Moderate or heavy rain shower
2019-05-29,24,33,1008,72,6,Moderate or heavy rain shower
2019-05-30,24,34,1008,67,5,Moderate or heavy rain shower
2019-05-31,24,34,1008,67,9,Patchy rain possible
2019-06-01,24,34,1008,67,7,Moderate rain at times
2019-06-02,24,34,1008,70,7,Moderate or heavy rain shower
2019-06-03,24,33,1008,71,6,Moderate or heavy rain shower
2019-06-04,24,31,1008,73,7,Moderate or heavy rain shower
2019-06-05,24,32,1008,74,9,Moderate or heavy rain shower
2019-06-06,24,31,1009,75,10,Moderate or heavy rain shower
2019-06-07,24,31,1009,74,10,Moderate or heavy rain shower
2019-06-08,24,33,1009,73,9,Moderate or heavy rain shower
2019-06-09,24,31,1008,78,11,Moderate or heavy rain shower
2019-06-10,24,33,1007,78,11,Patchy rain possible
2019-06-11,24,30,1008,80,12,Patchy rain possible
2019-06-12,24,34,1008,75,11,Moderate or heavy rain shower
2019-06-13,24,33,1008,75,12,Moderate or heavy rain shower
2019-06-14,24,33,1008,79,12,Moderate or heavy rain shower
2019-06-15,24,32,1008,81,13,Moderate or heavy rain shower
2019-06-16,24,32,1007,80,9,Moderate or heavy rain shower
2019-06-17,24,30,1008,85,13,Moderate or heavy rain shower
2019-06-18,24,30,1008,87,11,Moderate or heavy rain shower
2019-06-19,24,32,1007,79,11,Moderate rain at times
2019-06-20,24,33,1007,79,9,Moderate or heavy rain shower
2019-06-21,24,33,1006,78,7,Moderate or heavy rain shower
2019-06-22,24,31,1005,81,7,Moderate or heavy rain shower
2019-06-23,24,32,1006,81,11,Patchy rain possible
2019-06-24,24,31,1008,80,11,Heavy rain at times
2019-06-25,24,33,1009,80,9,Moderate or heavy rain shower
2019-06-26,24,32,1008,81,14,Moderate or heavy rain shower
2019-06-27,24,29,1007,83,15,Moderate or heavy rain shower
2019-06-28,24,30,1007,82,16,Moderate or heavy rain shower
2019-06-29,24,32,1007,81,12,Heavy rain at times
2019-06-30,24,30,1007,81,12,Moderate or heavy rain shower
2019-07-01,24,31,1007,81,15,Moderate or heavy rain shower
2019-07-02,24,29,1006,84,17,Moderate or heavy rain shower
2019-07-03,24,28,1008,88,14,Moderate or heavy rain shower
2019-07-04,24,31,1009,85,11,Moderate or heavy rain shower
2019-07-05,24,31,1008,83,10,Moderate or heavy rain shower
2019-07-06,24,32,1008,82,11,Moderate or heavy rain shower
2019-07-07,24,33,1008,81,10,Moderate or heavy rain shower
2019-07-08,24,33,1009,81,12,Moderate or heavy rain shower
2019-07-09,24,32,1009,80,13,Moderate or heavy rain shower
2019-07-10,24,33,1009,80,12,Patchy rain possible
2019-07-11,24,32,1010,77,11,Patchy rain possible
2019-07-12,24,33,1010,79,11,Patchy rain possible
2019-07-13,24,32,1009,80,13,Moderate or heavy rain shower
2019-07-14,24,32,1007,79,14,Moderate or heavy rain shower
2019-07-15,24,32,1006,80,12,Moderate or heavy rain shower
2019-07-16,24,31,1006,82,13,Moderate or heavy rain shower
2019-07-17,24,30,1005,89,13,Moderate or heavy rain shower
2019-07-18,24,30,1005,87,11,Moderate or heavy rain shower
2019-07-19,24,30,1006,86,10,Moderate or heavy rain shower
2019-07-20,24,32,1007,83,10,Moderate or heavy rain shower
2019-07-21,24,32,1007,82,9,Heavy rain at times
2019-07-22,24,32,1007,80,9,Moderate or heavy rain shower
2019-07-23,24,32,1007,82,9,Moderate or heavy rain shower
2019-07-24,24,32,1008,83,11,Moderate or heavy rain shower
2019-07-25,24,28,1010,79,11,Moderate or heavy rain shower
